book_id,major_category,genre,keyword,book_uniqueness_az,book_creativity_az,book_intelligence_az,book_structure_az,book_style_az,in_house_review,expected_chapters,expected_number_of_pages,weeks_spent_writing,cover_art,series_number,language,flesch_kincaid_reading_level,number_of_authors,previous_books,previous_sales,gender,expected_release_month,award_flg,advance_amount,import_decision,ad_budget,sales
7461808,Non-Fiction,Text-Book,political,E,F,B,A,D,50,21,546,67,,1,english,21.26,1,1,131057,,oct,0,23600,1,44294,332943
2975293,Fiction,Horror,sci-fi,A,B,C,B,A,93,7,161,134,,0,english,50.81,3,0,0,,nov,0,11813,1,50603,328088
6324886,Non-Fiction,Reference,NA,D,E,C,A,D,51,19,387,125,,0,english,46.82,2,5,1816758,,jul,0,182041,1,51957,513992
3093847,Fiction,Science Fiction,romance,D,B,D,E,A,56,NA,234,68,Scientific|Landscape,1,chinese,38.66,1,1,162424,,jun,0,58668,1,36012,90439
5645758,Fiction,Science Fiction,NA,A,B,D,D,B,73,25,705,178,Landscape,0,english,24.54,1,1,159834,male,jun,0,127913,1,45095,399509
3182843,Fiction,Science Fiction,patriotic,A,C,D,B,B,73,19,523,58,,0,english,47.81,1,5,927523,male,march,0,272252,1,46351,669853
7019124,Fiction,Humor,patriotic,D,B,B,C,B,70,8,181,34,Scientific,1,english,35.94,1,0,0,,dec,0,39543,1,49828,542883
3078868,Fiction,Humor,foreign,C,C,D,C,A,58,2,49,126,Illustration|Landscape,0,english,68.1,1,1,168441,,aug,0,38036,1,54298,354007
9338438,Fiction,Science Fiction,easy_reading,D,C,D,B,C,53,27,688,131,Abstract art,1,english,32.09,2,0,0,,sep,0,19312,1,26376,140458
8236719,Fiction,Mystery,easy_reading,C,C,E,E,A,51,15,375,51,,1,english,55.78,1,0,0,male,march,0,133933,1,17994,598
2342143,Young Adult,Adventure,vampire,E,D,F,B,A,53,6,134,133,,0,english,90.22,1,0,0,,nov,1,5000,1,44093,582709
9008138,Non-Fiction,Reference,NA,F,F,A,A,D,50,17,440,103,,0,english,42.9,1,1,126108,female,dec,0,58473,1,44483,211022
9920509,Fiction,Historical Fiction,magic,C,C,D,C,A,57,11,281,195,Landscape,1,english,34.7,1,2,353918,female,sep,0,137242,1,48179,422920
9546563,Fiction,Horror,foreign,C,B,E,C,A,64,9,219,24,,0,english,70.19,1,2,1425747,male,feb,1,273298,1,46830,519882
1359217,Non-Fiction,Scientific,NA,D,F,A,A,F,50,14,416,48,Person (photograph),1,english,37.37,1,2,1477205,female,oct,0,226291,1,37412,604861
6755738,Fiction,Mystery,ww2,B,E,C,B,B,60,19,432,125,,1,english,53.42,1,1,164118,male,march,0,158794,1,57007,451342
6882312,Non-Fiction,History,NA,D,F,A,A,D,54,14,315,88,,0,english,26.34,2,1,159900,,oct,0,20842,1,53236,368698
9998221,Non-Fiction,Text-Book,political,D,E,A,A,E,67,23,520,37,Landscape,0,english,25.88,3,0,0,,may,0,10000,1,23537,1400
8167851,Fiction,Horror,crime,B,C,E,D,B,55,3,84,66,Abstract art|Landscape,3,english,62.7,1,2,294636,female,nov,0,186596,1,49931,278481
6580344,Non-Fiction,Reference,easy_reading,E,E,A,A,D,60,15,375,129,Scientific,0,english,48.43,1,0,0,female,jan,0,37366,1,25720,211489
5098574,Non-Fiction,Instructional,NA,D,E,B,A,D,62,19,475,50,Landscape,0,english,21.24,1,1,223431,female,nov,0,108759,1,47889,212413
2962063,Fiction,Romance,romance,C,A,D,D,C,58,4,88,95,,0,english,58.49,1,0,0,male,nov,0,83308,1,66265,434505
8170770,Children,Rythmic,NA,C,A,E,D,A,63,2,28,50,,0,english,97.92,1,1,138567,male,jan,0,54723,1,45018,1379
4923634,Fiction,Mystery,patriotic,B,B,B,C,B,68,23,558,132,Landscape,0,english,32.38,1,2,349494,female,dec,0,94707,1,46584,503468
7527091,Children,Rythmic,NA,B,A,E,E,B,56,NA,7,14,,0,english,95.41,1,5,2879283,female,dec,0,199528,1,44475,411644
9558604,Fiction,Humor,contemporary,C,C,E,D,B,51,16,347,170,,0,english,59.68,1,0,0,male,sep,1,82420,1,44050,464701
2021033,Fiction,Fantasy,crime,B,A,C,A,A,87,12,258,67,,1,english,54.65,1,3,1521834,female,feb,0,258475,1,46547,618978
3104891,Young Adult,Mystery,space,D,C,C,C,C,59,6,147,36,Person (photograph),0,english,80.36,1,1,133779,male,jan,1,9887,1,45424,180035
1797868,Fiction,Humor,political,C,B,B,A,A,82,19,488,222,Scientific|Illustration|Abstract art,0,english,46.82,1,0,0,male,jun,1,75779,1,50345,624747
7771145,Young Adult,Adventure,political,A,C,E,E,E,56,6,135,19,Animal,0,english,88.83,1,2,368187,female,oct,0,67524,1,42354,121562
3098056,Fiction,Science Fiction,foreign,C,C,D,B,A,69,12,248,36,,1,english,43.38,1,0,0,female,nov,0,70245,1,40393,338422
6136794,Young Adult,Science Fiction,patriotic,C,D,E,D,C,50,7,178,43,Illustration,2,english,49.31,1,1,224446,female,march,0,64637,1,50978,396810
4114026,Fiction,Humor,ww2,B,E,F,C,A,52,6,141,130,,0,english,59.57,1,1,188993,female,apr,0,74283,1,45363,555673
3287827,Fiction,Mystery,sci-fi,C,B,E,C,B,65,9,191,134,Animal,0,english,52.69,1,8,1321180,,march,0,260638,1,50438,519562
9275046,Children,Fairytales/Folklore,NA,A,A,F,E,B,68,2,25,42,,0,english,93.31,1,2,362820,male,oct,0,80747,1,50293,137509
1397552,Fiction,Humor,patriotic,D,B,F,A,A,62,11,257,82,Illustration,1,english,22.3,1,0,0,female,apr,0,60032,1,43915,288767
7709731,Children,Picture Books,dinosaur,B,A,E,D,D,55,1,15,11,,0,english,97.98,1,0,0,female,apr,0,45818,1,53686,88779
2126068,Non-Fiction,Scientific,NA,E,D,A,A,F,55,7,176,139,Landscape,1,english,78.68,1,0,0,male,oct,0,49156,1,42567,190335
1027177,Fiction,Horror,vampire,D,B,C,B,B,67,5,115,144,Landscape,1,english,64.45,1,0,0,female,dec,1,83661,1,52263,507379
6844287,Children,Rythmic,dinosaur,A,A,E,E,B,67,3,44,10,Animal,1,chinese,82.98,1,0,0,male,jan,0,43786,1,48148,80420
2672202,Non-Fiction,Instructional,NA,D,D,A,A,D,60,16,375,NA,Scientific,0,english,37.27,3,0,0,,apr,0,10000,1,45469,297929
1021677,Fiction,Mystery,crime,B,D,F,C,A,54,7,176,206,,1,spanish,50.74,1,5,915602,male,may,0,278962,1,49531,778429
6709298,Fiction,Science Fiction,crime,B,C,E,D,A,62,15,356,40,,1,english,17.64,1,3,1427825,female,march,0,164505,1,42368,470958
5575623,Non-Fiction,Scientific,NA,D,F,A,A,D,58,9,228,49,Abstract art,1,english,60.86,1,7,2238073,,march,0,260110,1,35680,318753
2081921,Fiction,Science Fiction,contemporary,B,C,D,B,A,74,6,121,65,,0,english,72.3,1,2,1431683,male,jun,0,240497,1,48564,503778
6408431,Fiction,Science Fiction,space,B,C,E,C,A,63,11,257,53,Animal|Landscape,0,spanish,33.66,1,0,0,male,sep,0,64511,1,43735,262043
8249821,Fiction,Science Fiction,magic,C,B,D,C,A,67,37,718,71,Landscape,1,english,23.48,1,0,0,female,oct,0,84331,1,29272,225522
3575640,Children,Fairytales/Folklore,colorful,A,A,F,E,B,61,NA,20,70,Animal,1,english,95.97,1,0,0,female,nov,0,33594,1,48600,84184
7451595,Non-Fiction,Reference,NA,C,D,A,B,F,49,12,327,54,,0,english,32.62,1,0,0,male,jul,0,47225,1,41464,166983
1292250,Fiction,Fantasy,easy_reading,C,D,A,D,B,68,8,181,126,Landscape,0,english,65.61,3,0,0,,may,0,5000,1,22340,73519
4542121,Children,Fairytales/Folklore,NA,A,A,E,E,D,49,3,38,23,,0,english,91.01,1,1,123878,female,feb,0,56791,1,44098,193292
6988299,Fiction,Humor,sea,C,C,C,C,A,68,10,262,166,,1,english,26.72,1,0,0,male,aug,0,106067,1,35230,195356
4701265,Non-Fiction,History,easy_reading,D,F,A,A,D,55,17,414,111,,0,english,39.24,2,0,0,,oct,0,10000,1,54233,128050
2523504,Children,Fairytales/Folklore,colorful,A,A,E,D,B,66,3,27,34,,0,english,97.54,3,2,189955,,apr,0,43080,1,24311,31319
5915271,Fiction,Adventure,crime,B,C,F,B,B,60,12,283,58,Scientific|Abstract art|Landscape,0,english,33.44,1,2,408423,male,apr,0,115117,1,49231,249082
1493870,Fiction,Historical Fiction,crime,A,B,E,B,B,75,10,240,57,Landscape,3,english,48.86,1,2,353885,male,dec,0,128698,1,46870,454595
1611752,Fiction,Historical Fiction,romance,A,C,E,C,A,64,12,263,123,Scientific,1,english,40.99,3,2,396533,,nov,0,65782,1,44303,354573
5901891,Children,Fairytales/Folklore,NA,A,A,F,C,C,71,4,42,69,Illustration|Animal,1,english,86.49,1,1,1161989,male,dec,0,100497,1,18298,134312
4602132,Young Adult,Adventure,ww2,D,C,C,C,B,60,6,144,41,Illustration,0,english,75.64,1,0,0,female,dec,0,49661,1,32658,144628
6917381,Children,Fairytales/Folklore,NA,A,A,F,E,B,63,4,45,38,,1,english,86.87,1,0,0,male,nov,0,48421,1,42702,2317
8207343,Children,Rythmic,NA,A,A,D,E,C,61,3,30,25,Landscape,0,english,93.6,1,2,283903,,nov,0,52664,1,42075,81322
9029328,Children,Rythmic,pop-up,A,A,D,D,B,76,2,17,64,Scientific,0,english,95.92,1,0,0,,aug,0,16168,1,48864,87516
2168366,Fiction,Adventure,pirate,B,B,E,D,B,66,15,333,186,Scientific|Animal,0,english,22.79,3,8,1484149,,march,1,254247,1,43240,562295
4614799,Non-Fiction,Scientific,NA,F,F,B,A,D,49,24,614,48,Landscape,1,english,5.95,2,0,0,,oct,0,37140,1,43312,378782
2030263,Non-Fiction,Scientific,easy_reading,F,F,A,A,E,49,11,228,47,,1,english,55.86,1,2,312599,male,nov,0,154093,1,43404,601147
5244687,Children,Fairytales/Folklore,colorful,A,A,E,F,D,51,NA,57,77,,0,english,92.68,1,1,1219828,female,jul,0,95688,1,42780,186177
2360614,Fiction,Mystery,sea,D,B,E,C,A,65,5,113,38,,1,english|spanish,72.17,3,2,369921,,nov,0,97660,1,27921,478643
3950743,Young Adult,Adventure,vampire,E,E,B,E,B,49,6,142,106,,0,english|chinese,88.55,1,4,671372,female,oct,0,98367,1,57199,209849
3798018,Fiction,Horror,NA,C,D,C,C,B,62,14,351,46,Abstract art,1,english,62.14,1,0,0,male,dec,0,115406,1,28411,347728
4688454,Fiction,Science Fiction,crime,A,D,E,B,A,63,11,215,59,Animal|Abstract art,0,english,39.44,1,0,0,,jan,0,24511,1,47399,141574
1366881,Fiction,Mystery,contemporary,B,B,C,B,D,76,11,266,117,,0,english,26.54,1,1,211995,male,apr,0,181470,1,50468,454058
8470096,Fiction,Humor,vampire,C,B,E,E,B,57,13,304,129,Landscape,0,english,8.49,1,1,61982,male,may,0,83123,1,44172,395799
4379001,Fiction,Romance,magic,B,A,D,E,A,66,7,173,51,,0,english|spanish,46.83,2,0,0,,jun,0,8686,1,46949,397355
2794129,Fiction,Science Fiction,crime,C,C,E,E,A,55,5,124,178,,1,english,58.77,1,2,263854,male,oct,0,129390,1,47063,433288
3676407,Non-Fiction,History,NA,E,F,A,A,E,50,14,369,66,Landscape,1,english,18.37,1,0,0,male,march,0,87746,1,59710,223263
2290620,Fiction,Mystery,NA,B,B,E,B,D,65,16,403,38,,0,english,58.86,1,2,311874,,jul,0,48925,1,19913,589
2238008,Fiction,Mystery,NA,C,C,E,B,B,60,24,524,169,,1,english,42.47,1,1,171267,female,jan,0,88679,1,40550,366822
6671927,Fiction,Mystery,political,B,B,C,E,B,63,8,206,145,Abstract art|Person (photograph),1,english,50.14,1,2,1286724,female,aug,0,162965,1,39812,457472
1400043,Young Adult,Mystery,easy_reading,D,B,E,C,B,54,4,94,28,Animal,1,english,88.29,1,1,136589,male,may,0,84803,1,41077,33077
1015056,Non-Fiction,Instructional,easy_reading,C,E,A,B,D,59,20,480,135,Scientific|Landscape,1,english|spanish,17.31,2,0,0,,feb,0,10000,1,21916,1473
7886911,Fiction,Historical Fiction,NA,C,B,C,D,B,63,12,305,151,Abstract art|Landscape,1,spanish,31.7,3,0,0,,sep,1,24290,1,47718,390950
8812914,Children,Fairytales/Folklore,learning,A,A,E,C,C,60,4,64,38,,5,english,87.25,1,4,1730901,,apr,0,144935,1,48504,305214
1668963,Non-Fiction,Scientific,political,C,E,B,A,D,57,18,418,83,Person (photograph),0,chinese,5.46,3,3,1551100,,apr,0,166488,1,56528,300260
6189241,Fiction,Science Fiction,NA,B,B,C,C,B,70,24,699,23,,0,english,27.13,3,0,0,,jul,0,23903,1,48839,306942
1240651,Fiction,Horror,sci-fi,B,C,D,C,B,63,12,277,147,Abstract art,0,english,37.89,1,3,1565990,female,dec,0,229461,1,50064,466275
5612715,Fiction,Adventure,NA,E,B,D,B,A,62,6,127,65,,0,spanish,64.72,1,1,101464,female,dec,0,103873,1,44215,361718
7314175,Fiction,Mystery,romance,D,B,D,D,A,60,15,329,174,,0,english,17.06,1,4,707833,male,sep,1,135410,1,60003,618324
5279318,Fiction,Mystery,political,E,C,C,B,B,65,13,310,168,Landscape,0,english,59.4,1,0,0,female,jan,0,100849,1,54843,471837
2073738,Young Adult,Science Fiction,coming_of_age,D,D,E,C,C,49,10,226,37,,0,spanish,52.92,1,1,144177,female,jul,0,111826,1,50770,266109
7047315,Children,Fairytales/Folklore,funny,A,A,D,E,C,62,2,29,43,Landscape,1,english,89.64,1,0,0,,jul,1,22221,1,41179,212647
2609259,Fiction,Humor,foreign,B,B,D,B,B,70,8,214,79,Abstract art,1,english,29.41,1,1,222437,male,nov,0,122487,1,47729,447709
6990498,Fiction,Adventure,crime,D,B,D,B,B,69,9,207,116,Illustration,0,english,53.23,1,0,0,female,aug,0,64037,1,47151,297187
9532836,Fiction,Mystery,vampire,A,B,D,B,A,79,8,173,50,Landscape,1,english,58.82,3,1,162890,,jun,0,47959,1,47281,314632
8641527,Fiction,Historical Fiction,easy_reading,C,C,C,B,A,72,9,197,147,,0,english,61.06,1,0,0,male,dec,0,108069,1,37521,321083
2200951,Fiction,Romance,NA,E,E,C,B,B,53,11,216,123,Landscape,1,english,40.79,3,1,203840,,dec,0,32231,1,45563,133542
3150417,Fiction,Humor,NA,B,C,D,B,A,72,24,609,160,Illustration,1,english,35.3,1,2,388662,,sep,0,94561,1,47746,591447
7198817,Fiction,Humor,sci-fi,B,C,B,C,C,69,16,367,54,Scientific,1,english,52.94,1,3,1532595,male,dec,1,289502,1,50703,536205
2826943,Children,Rythmic,NA,A,A,D,D,C,69,2,28,64,,1,english,87.01,1,8,1084542,female,apr,1,151291,1,47679,386264
6057706,Non-Fiction,History,NA,D,E,A,A,D,54,19,533,68,,0,english,13.48,1,2,1561128,,sep,0,69518,1,52629,461280
2138100,Fiction,Science Fiction,crime,C,C,E,B,A,67,10,226,150,,0,english,44.19,1,0,0,male,jul,0,71996,1,47545,445605
9773508,Fiction,Adventure,easy_reading,E,B,D,B,A,70,8,187,108,,0,english,63.5,1,5,1910790,male,nov,0,244778,1,25004,190478
6930617,Fiction,Historical Fiction,NA,B,C,D,B,A,77,11,262,12,,1,english,46.96,3,1,177709,,apr,0,78151,1,42507,318663
8886363,Non-Fiction,Scientific,political,B,E,B,A,E,56,25,509,82,Scientific|Person (photograph),0,english,21.01,5,2,1303164,,jan,1,78374,1,42610,491867
7802795,Non-Fiction,Reference,easy_reading,E,E,B,B,D,56,15,342,79,Scientific,0,english,37.24,5,2,1315482,,oct,0,110158,1,52339,375138
1963650,Non-Fiction,Scientific,NA,E,F,B,A,D,50,16,397,50,,1,english,36.84,1,0,0,,sep,0,10594,1,64614,358994
1768349,Young Adult,Fantasy,coming_of_age,C,C,F,D,A,55,8,191,46,Abstract art,0,english,77.79,1,12,2912451,male,aug,0,231977,1,48288,977501
5034499,Children,Fairytales/Folklore,NA,A,A,F,E,B,54,4,35,63,,0,english,94.73,1,3,565403,female,sep,0,86789,1,17138,149922
7983967,Young Adult,Historical Fiction,sci-fi,E,D,D,C,C,49,5,130,125,Illustration|Abstract art|Landscape,0,english|spanish|chinese,93.64,1,0,0,male,jul,1,5000,1,23492,65427
8235861,Fiction,Science Fiction,NA,D,C,D,C,B,52,21,509,132,Illustration|Animal,0,english,48.07,1,1,188610,male,may,0,146729,1,42607,512878
7922754,Non-Fiction,History,NA,F,F,A,A,C,59,15,363,91,Person (photograph),0,spanish,43.71,1,1,238025,,march,0,63957,1,43935,363069
7350906,Fiction,Science Fiction,NA,C,B,B,B,A,84,16,391,122,Abstract art,0,english,54.37,1,1,173943,female,jun,0,93929,1,41085,332917
3539053,Fiction,Humor,crime,C,C,D,D,A,63,24,693,56,Animal,0,english,26.28,1,0,0,female,feb,0,72419,1,50187,189807
8221422,Fiction,Humor,easy_reading,B,C,C,B,B,70,10,265,159,Animal,1,english,29.76,3,0,0,,jan,1,36988,1,43176,386365
7616486,Fiction,Science Fiction,NA,B,B,B,C,B,77,15,299,28,Abstract art|Landscape,0,english|chinese,28.22,1,2,305171,male,dec,1,186271,1,50634,454573
4272713,Fiction,Historical Fiction,romance,B,C,A,D,B,73,25,599,35,Animal,1,english,41.09,1,1,1227392,male,feb,0,255362,1,23251,264868
2088078,Non-Fiction,History,NA,E,E,A,A,D,59,14,353,81,Scientific|Person (photograph),0,english,15,1,0,0,male,nov,0,86860,1,62971,371416
8650615,Non-Fiction,Scientific,space,C,F,A,A,F,58,9,212,31,Scientific,0,english,68.06,1,0,0,female,march,0,83151,1,45842,193468
2803104,Young Adult,Fantasy,NA,B,D,E,C,C,58,8,189,99,Scientific,0,english,79.02,1,0,0,female,feb,0,68027,1,46015,214677
8658882,Fiction,Humor,NA,C,B,D,C,B,60,8,173,147,,1,english,50.95,3,0,0,,jan,0,5184,1,44061,299441
7775684,Non-Fiction,Text-Book,space,E,E,B,A,F,49,28,517,95,Scientific|Animal|Person (photograph)|Landscape,0,english,24.75,1,1,90480,male,dec,0,124882,1,46731,410220
5656951,Non-Fiction,History,NA,F,F,A,A,E,60,16,404,112,Person (photograph)|Landscape,0,english,42.23,4,5,801808,,may,0,141656,1,44694,236674
3400930,Fiction,Mystery,NA,C,E,B,B,C,69,9,195,181,Animal,1,english,47.87,1,4,1689135,female,sep,0,274493,1,44950,492393
2832651,Fiction,Science Fiction,sci-fi,B,D,E,C,A,58,14,353,50,Animal|Landscape,0,english|spanish,12.88,1,0,0,male,sep,0,47084,1,44739,576456
4759099,Non-Fiction,Text-Book,academic,D,E,A,A,F,57,11,341,96,,0,english,53.03,5,1,1186469,,nov,0,83378,1,51067,207046
5807171,Fiction,Adventure,political,C,A,D,C,B,75,8,180,78,Illustration,0,english,63.02,1,0,0,male,oct,0,85735,1,50525,371191
7363063,Children,Rythmic,funny,A,A,F,F,D,49,1,14,59,Scientific,1,english,100,1,1,147418,female,sep,0,63136,1,37805,222656
6378478,Fiction,Humor,crime,D,D,C,D,A,56,6,119,150,Scientific,0,english,62.83,1,0,0,female,jan,1,106503,1,42738,334240
5891032,Fiction,Horror,easy_reading,C,A,C,C,B,78,7,180,25,Landscape,0,english,45.85,1,0,0,male,apr,0,80355,1,47056,392902
6013371,Fiction,Humor,sea,D,C,D,B,C,59,11,309,173,Landscape,2,english,9.29,1,3,403903,female,dec,0,190001,1,53331,471933
4611742,Fiction,Science Fiction,sea,B,D,E,D,B,61,29,674,51,Animal,0,english,28.5,3,1,133247,,nov,0,9006,1,26215,130461
1345694,Non-Fiction,Reference,academic,C,F,A,A,E,58,20,490,115,Scientific|Person (photograph)|Landscape,1,english|spanish,26.15,4,0,0,,may,0,10000,1,33431,215643
4728615,Young Adult,Adventure,space,E,F,B,C,A,54,8,182,86,,0,english,77.27,1,0,0,female,feb,0,21736,1,43128,187985
9805719,Fiction,Humor,future,C,C,B,D,A,65,10,242,162,,1,english,36.96,1,0,0,male,dec,0,61073,1,57380,403956
8779630,Fiction,Humor,vampire,D,C,D,C,C,54,30,762,83,Landscape,0,english,13.74,1,0,0,,oct,0,5000,1,30029,170446
7155361,Fiction,Mystery,romance,C,B,B,D,B,67,15,310,70,Abstract art,1,english,27.94,1,0,0,female,nov,0,73783,1,46567,155540
8732852,Fiction,Science Fiction,patriotic,E,B,D,D,C,53,31,613,70,Abstract art,1,english,33.46,3,0,0,,oct,0,20278,1,37998,229389
4989126,Fiction,Historical Fiction,crime,E,C,D,C,C,55,7,190,78,Illustration|Abstract art,0,english,65.12,1,1,181173,male,aug,0,79744,1,24989,202067
9823603,Children,Picture Books,NA,A,A,E,C,B,81,NA,19,65,Illustration,4,english,88.77,1,3,741401,female,feb,0,144106,1,45955,361853
3400730,Fiction,Humor,NA,B,C,C,B,C,66,13,266,185,,1,english,25.58,2,0,0,,sep,0,34330,1,41120,296980
3276575,Young Adult,Adventure,sci-fi,C,B,C,D,C,53,9,206,55,,1,english|chinese,56.39,1,2,310992,female,dec,0,180790,1,44133,614719
7253761,Children,Fairytales/Folklore,learning,B,A,C,E,C,61,NA,39,72,,1,english,89.41,1,1,162848,female,jun,0,64770,1,42611,5944
8643860,Young Adult,Mystery,pirate,E,D,D,C,A,60,8,180,47,,1,english,70.99,1,0,0,female,oct,0,101798,1,44656,237505
3654559,Fiction,Fantasy,foreign,C,A,C,A,B,81,13,305,129,Abstract art,0,english,41.89,1,2,232867,male,apr,0,188610,1,50573,454595
2184091,Fiction,Science Fiction,ww2,A,D,D,C,B,60,8,195,109,Landscape,1,english,52.16,1,3,506857,male,oct,0,133664,1,45735,454105
1646177,Fiction,Fantasy,crime,B,B,D,E,C,54,10,273,88,,1,english,75.95,1,3,455033,,jul,0,115985,1,43842,379073
4239133,Fiction,Science Fiction,space,B,B,C,C,B,69,7,172,79,,0,english,50.61,1,3,1617901,,oct,0,145131,1,52862,474821
3039362,Young Adult,Adventure,magic,C,E,D,B,B,61,7,149,90,,0,english,68.63,1,3,522250,female,nov,0,94618,1,54838,673771
1940302,Non-Fiction,Text-Book,political,C,E,B,A,D,67,18,425,67,Abstract art|Landscape,1,english,6.5,2,0,0,,sep,0,20715,1,41803,121662
9079045,Children,Rythmic,magic,A,C,E,C,B,68,NA,10,71,Animal,1,chinese,99.93,1,7,2119107,female,apr,0,224308,1,42803,382049
7442875,Fiction,Fantasy,foreign,B,D,E,D,A,58,12,302,99,,1,english,36.24,1,1,150819,female,sep,0,91396,1,46604,380083
5699046,Fiction,Mystery,future,B,B,C,C,C,68,10,237,128,,1,english,37.71,1,0,0,male,feb,0,155558,1,46760,520352
3991072,Children,Fairytales/Folklore,magic,C,A,E,D,C,52,2,24,40,Animal,0,english,86.6,1,0,0,,feb,0,1000,1,45632,4702
1688214,Non-Fiction,Scientific,NA,D,F,A,A,E,55,15,401,32,Illustration|Person (photograph),1,english,33.66,2,5,1725614,,may,0,191584,1,48820,608510
4166214,Fiction,Mystery,pirate,C,A,E,B,B,64,22,435,50,Animal|Abstract art,0,english,59.88,1,1,73758,male,oct,0,78963,1,46351,398857
2816880,Children,Fairytales/Folklore,colorful,A,A,E,E,A,61,2,26,39,Animal,0,english,100,1,1,185234,,jul,0,27181,1,54794,283470
4203880,Young Adult,Fantasy,NA,C,B,F,D,B,55,9,219,104,Animal,0,english,45.29,1,9,3391331,female,jan,0,269292,1,49222,1178905
4702601,Young Adult,Science Fiction,pirate,D,D,D,D,C,52,8,187,51,Animal,0,english,55.6,1,9,2547750,female,sep,0,214493,1,44460,582709
2257069,Non-Fiction,History,NA,D,F,A,A,F,49,16,340,38,,1,english,19.35,1,0,0,female,oct,0,56412,1,44425,186303
3317591,Non-Fiction,Instructional,NA,E,E,A,A,E,54,20,523,118,,0,english,16.42,2,0,0,,oct,0,10000,1,44979,276772
5228139,Young Adult,Horror,sci-fi,D,D,C,C,A,58,6,125,40,Abstract art,1,english,61.85,1,3,566448,female,jan,0,170578,1,48081,306424
5696269,Fiction,Horror,magic,B,D,C,B,B,66,24,562,170,Illustration,1,english,35.71,1,1,208024,male,jun,1,87728,1,42077,364365
7805442,Fiction,Science Fiction,NA,D,C,D,C,A,61,8,171,153,Landscape,1,english,52.73,1,5,1838699,male,oct,0,349795,1,46066,577706
4153112,Non-Fiction,Reference,NA,E,E,B,A,C,56,17,359,49,Scientific|Illustration|Landscape,1,english,17.18,1,0,0,,oct,0,15903,1,64305,341259
2477247,Fiction,Horror,romance,C,B,D,A,A,76,7,164,63,Animal,0,english,55.49,3,0,0,,oct,0,5000,1,65677,139643
3906896,Children,Rythmic,NA,A,B,C,D,D,64,NA,31,19,,1,english,92.71,1,1,184456,female,march,0,62821,1,44772,114047
3031148,Young Adult,Historical Fiction,future,D,C,D,D,B,57,9,204,33,Abstract art,0,english,68.54,1,0,0,female,aug,0,90689,1,43059,49775
1997603,Fiction,Historical Fiction,contemporary,C,B,D,A,B,75,12,291,115,Abstract art,0,english,39.48,1,0,0,female,jan,0,82031,1,45714,516632
9998484,Fiction,Romance,crime,A,D,C,C,C,66,11,280,119,,1,english,26.45,1,8,1278301,male,aug,0,213397,1,48529,572466
2979175,Children,Picture Books,NA,A,A,F,E,A,69,NA,11,66,,0,english,91.77,1,0,0,female,march,0,50161,1,43861,94890
4576548,Young Adult,Science Fiction,sci-fi,E,C,E,C,A,61,8,165,104,,3,spanish,78.72,1,2,1242947,female,sep,0,137217,1,41678,628963
5609458,Fiction,Adventure,political,A,C,D,B,A,74,6,158,46,Abstract art|Landscape,0,english,57.08,1,0,0,female,jan,0,68163,1,48584,490300
3174568,Fiction,Historical Fiction,patriotic,B,C,D,C,A,66,23,536,99,Abstract art|Landscape,0,english,50.04,1,4,601779,male,march,0,238885,1,45028,476371
1984819,Fiction,Science Fiction,future,A,C,D,D,A,64,15,330,121,,0,english,66.02,1,2,277364,male,jun,0,94115,1,44682,404870
3383889,Fiction,Fantasy,NA,B,D,E,C,B,51,NA,529,123,Animal,1,english,56.21,1,2,401986,male,sep,0,224648,1,41552,421133
